year,EdadDesde,EdadHasta,CantidadPuestosVacantes,Confidencial,AreaEstudio1,IdIdioma1,isco_2dig_pred,Sexo,JornadaLaboral,NombreNivelJerarquico,num_words,highest_GradoEstudio,section_ciiu,cogn_core,cogn_soph,cogn_comp,cogn_software,cogn_mlai,cogn_finance,cogn_writing,cogn_manage,social_character,social_social,social_peoplemanage,social_customer,manual_fingerdexterity,manual_coordination,manual_physical,Sueldo
2021.0,30.0,49.0,1,0.0,,,52.0,,Completa,Empleado,31.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33497.307587999996
2022.0,18.0,70.0,10,1.0,,,52.0,,Completa,Empleado,64.0,Secondary education,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32819.458571999996
2023.0,18.0,70.0,10,1.0,,,52.0,,Completa,Empleado,64.0,Secondary education,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,31000.0
2022.0,30.0,50.0,1,0.0,,,52.0,,Completa,Empleado,204.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86192.367747768
2018.0,35.0,60.0,1,0.0,,,52.0,Male,Completa,,58.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66315.05140499999
2013.0,18.0,35.0,1,0.0,,,52.0,,,,19.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31681.356037
2013.0,20.0,30.0,2,1.0,,,52.0,,,Empleado,23.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24689.6084978
2014.0,25.0,35.0,1,1.0,,,52.0,,,Empleado,34.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32108.364719999998
2014.0,20.0,35.0,1,0.0,,,52.0,,,Empleado,14.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30101.591924999997
2015.0,20.0,37.0,1,1.0,Abogacía,,52.0,,,Empleado,83.0,University degree,J - Information and communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36934.60348
2015.0,21.0,40.0,2,0.0,,,52.0,,,Empleado,21.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28624.317697
2015.0,25.0,40.0,1,1.0,,,52.0,,,Empleado,35.0,,J - Information and communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24930.857348999998
2016.0,18.0,50.0,2,0.0,,,52.0,,,Empleado,44.0,,I - Accommodation and food service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25265.50602
2016.0,21.0,30.0,3,0.0,,,52.0,,,Empleado,35.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34529.524894
2016.0,20.0,30.0,1,0.0,Farmacia,,52.0,,Medio turno noche,Empleado,7.0,Professional technician,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18528.037748000002
2017.0,22.0,45.0,1,0.0,,,52.0,,Indiferente,Empleado,47.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,42022.715419
2017.0,24.0,46.0,2,0.0,,,52.0,,Completa,Empleado,32.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,55501.699609999996
2017.0,18.0,35.0,1,0.0,,,52.0,,Completa,,23.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31715.25692
2017.0,18.0,35.0,1,0.0,,,52.0,,Completa,Empleado,23.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,31715.25692
2018.0,25.0,40.0,5,0.0,,,52.0,,Completa,Empleado,93.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39052.1969385
2019.0,20.0,30.0,1,0.0,,,52.0,,Completa,Empleado,9.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26636.9971725
2019.0,20.0,30.0,1,0.0,,,52.0,,Completa,Empleado,9.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26636.9971725
2020.0,25.0,35.0,1,1.0,,,52.0,,Completa,Empleado,69.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31736.640672
2021.0,18.0,70.0,1,0.0,,Inglés,52.0,,Completa,Empleado,110.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26451.3221988
2021.0,25.0,35.0,1,0.0,,Portugués,52.0,,Completa,Empleado,51.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29454.529086000002
2013.0,25.0,50.0,2,0.0,,,52.0,,,Empleado,39.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18025.5991245
2020.0,25.0,45.0,2,1.0,,,52.0,,Completa,Empleado,126.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32981.214816
2020.0,25.0,40.0,1,1.0,,,52.0,,Completa,Empleado,127.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32981.214816
2021.0,25.0,40.0,1,1.0,,,52.0,,Completa,Empleado,127.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30609.608658
2021.0,25.0,40.0,3,1.0,,,52.0,,Completa,Empleado,107.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31764.68823
2022.0,35.0,50.0,2,1.0,,,52.0,,Completa,Empleado,92.0,Secondary education,C -Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,74108.45483999999
2014.0,18.0,35.0,2,0.0,,,52.0,,,Empleado,12.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,29599.898726249998
2015.0,20.0,30.0,2,1.0,,,52.0,,,Empleado,38.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25854.222436
2021.0,25.0,40.0,3,1.0,,,52.0,,Completa,Empleado,110.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31972.60255296
2022.0,25.0,40.0,3,1.0,,,52.0,,Completa,Empleado,110.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29304.60042816
2023.0,22.0,45.0,1,1.0,,,52.0,,Completa,Empleado,92.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30000.0
2013.0,25.0,50.0,2,0.0,,,52.0,,,Empleado,134.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,26219.053272
2023.0,18.0,55.0,25,1.0,,,52.0,,Indiferente,Empleado,258.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20000.0
2023.0,18.0,55.0,5,1.0,,,52.0,,Indiferente,Empleado,261.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25000.0
2023.0,18.0,55.0,10,1.0,,,52.0,,Indiferente,Empleado,264.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25000.0
2017.0,20.0,25.0,5,1.0,,,52.0,,Medio turno tarde,Empleado,49.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22200.679844
2017.0,20.0,25.0,6,1.0,,,52.0,,Completa,Empleado,51.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22200.679844
2014.0,20.0,45.0,5,1.0,,,52.0,,,Empleado,21.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30101.591924999993
2016.0,24.0,35.0,1,0.0,,,52.0,,Completa,Empleado,196.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42008.114675920006
2023.0,22.0,70.0,1,1.0,,,52.0,,Completa,Empleado,69.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57500.0
2023.0,22.0,70.0,1,1.0,,,52.0,,Completa,Empleado,69.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57500.0
2023.0,22.0,70.0,1,1.0,,,52.0,,Completa,Empleado,69.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57500.0
2020.0,21.0,35.0,2,1.0,,,52.0,,Completa,Empleado,37.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31114.353600000002
2014.0,22.0,40.0,1,0.0,,,52.0,,,Empleado,39.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31328.733489142498
2015.0,25.0,45.0,1,0.0,,Inglés,52.0,Female,,Empleado,52.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,44321.524176
2013.0,23.0,40.0,1,0.0,,,52.0,,,Empleado,38.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30588.895484
2018.0,25.0,50.0,1,0.0,,,52.0,,Indiferente,Empleado,174.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47894.2037925
2019.0,25.0,50.0,1,0.0,,,52.0,,Indiferente,Empleado,174.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,40979.99565
2020.0,18.0,30.0,1,0.0,Alimentos,Portugués,52.0,,Completa,Empleado,271.0,University degree,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31114.3536
2019.0,25.0,50.0,1,0.0,Marketing / Mercadotecnia,,52.0,,Completa,Empleado,94.0,Professional technician,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,51224.994562500004
2022.0,30.0,55.0,1,1.0,Construcción,,52.0,,Completa,Empleado,122.0,Professional technician,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42351.393902742
2023.0,30.0,55.0,1,1.0,,,52.0,,Completa,Empleado,135.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,40500.0
2023.0,24.0,35.0,1,0.0,,,52.0,,Completa,Empleado,99.0,Secondary education,N - Administrative and support service activities,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32000.0
2023.0,25.0,45.0,1,1.0,,Español,52.0,,Completa,Empleado,91.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28000.0
2015.0,23.0,35.0,1,0.0,Diseño,,52.0,,,Empleado,163.0,Professional technician,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39243.016197499994
2015.0,20.0,35.0,2,1.0,,,52.0,,,,66.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64635.55609
2013.0,20.0,60.0,2,1.0,,,52.0,,,Empleado,103.0,,F - Construction,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32773.81659
2013.0,20.0,60.0,2,1.0,,,52.0,,,Empleado,103.0,,F - Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32773.81659
2022.0,25.0,45.0,1,1.0,,Español,52.0,,Completa,Empleado,88.0,Secondary education,I - Accommodation and food service activities,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31760.766359999998
2016.0,20.0,35.0,1,1.0,,,52.0,,,Empleado,28.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,46320.094370000006
2013.0,20.0,40.0,4,1.0,,,52.0,,,Empleado,96.0,,F - Construction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27311.513825
2017.0,24.0,36.0,1,0.0,,,52.0,,Completa,Empleado,136.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33933.739141554
2014.0,22.0,39.0,4,0.0,Marketing / Mercadotecnia,,52.0,,,Empleado,75.0,Professional technician,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19064.3415525
2017.0,30.0,55.0,2,1.0,,,52.0,,Completa,Empleado,50.0,,"M - Professional, scientific and technical activities",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47572.88537999999
2012.0,25.0,35.0,2,1.0,,,52.0,,,,66.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71168.43126
2012.0,25.0,35.0,2,1.0,,,52.0,,,,66.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,71168.43126
2018.0,30.0,55.0,2,1.0,,,52.0,,Completa,Empleado,71.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,47894.2037925
2019.0,30.0,55.0,1,1.0,,,52.0,,Completa,Empleado,75.0,,"M - Professional, scientific and technical activities",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44394.9952875
2022.0,20.0,45.0,4,0.0,,,52.0,,Medio turno mañana,Empleado,48.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25408.613088
2022.0,20.0,45.0,4,0.0,,,52.0,,Medio turno mañana,Empleado,75.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25408.613088
2023.0,20.0,45.0,4,0.0,,,52.0,,Medio turno mañana,Empleado,111.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24000.0
2023.0,18.0,40.0,4,0.0,,,52.0,,Indiferente,Empleado,176.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23500.0
2022.0,20.0,30.0,2,0.0,,Español,52.0,,Completa,Empleado,137.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,23291.228664
2020.0,18.0,30.0,1,0.0,,Español,52.0,,Completa,Empleado,139.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24891.48288
2020.0,18.0,30.0,2,0.0,,Español,52.0,,Completa,Empleado,160.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24891.48288
2021.0,18.0,30.0,2,0.0,,Español,52.0,,Completa,Empleado,163.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23101.59144
2021.0,30.0,50.0,1,1.0,,,52.0,,Completa,Empleado,76.0,Secondary education,C -Manufacturing,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,60641.67753
2019.0,22.0,29.0,1,0.0,,,42.0,,Completa,Empleado,40.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31417.996665
2019.0,18.0,70.0,2,1.0,,,52.0,,Completa,Empleado,52.0,Secondary education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37701.595998000004
2021.0,20.0,35.0,1,1.0,,,52.0,,Completa,Empleado,58.0,Secondary education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33497.307588
2020.0,20.0,30.0,1,1.0,,,52.0,,Completa,Empleado,52.0,Secondary education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35603.532537408
2019.0,23.0,35.0,3,1.0,,,52.0,Female,Completa,Empleado,92.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36198.996157500005
2021.0,25.0,45.0,1,0.0,,,52.0,,Completa,Empleado,114.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,33497.307588
2020.0,18.0,55.0,2,0.0,Alimentos,Alemán,52.0,,Indiferente,Empleado,258.0,University degree,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28002.91824
2021.0,18.0,70.0,1,0.0,,,52.0,,Completa,Empleado,106.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33497.307588
2022.0,25.0,53.0,2,0.0,,,52.0,,Completa,Empleado,148.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39417.75778329
2022.0,18.0,50.0,1,1.0,,,52.0,,Completa,Empleado,47.0,Secondary education,"M - Professional, scientific and technical activities",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26467.3053
2023.0,18.0,45.0,1,1.0,,,52.0,,Completa,Empleado,49.0,Secondary education,"M - Professional, scientific and technical activities",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27690.0
2018.0,30.0,55.0,2,0.0,,,52.0,,Indiferente,,110.0,,C -Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88420.06854
2013.0,25.0,35.0,1,1.0,,,52.0,,,Empleado,14.0,,N - Administrative and support service activities,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,44790.882673
2014.0,25.0,45.0,1,0.0,,,52.0,,,Empleado,198.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40035.117260249994
2018.0,22.0,35.0,1,0.0,,,52.0,,Completa,Empleado,59.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,34999.610463749996
2019.0,20.0,33.0,1,1.0,,,52.0,,Completa,Empleado,10.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28002.9970275
2022.0,25.0,40.0,1,1.0,,Inglés,52.0,,Medio turno tarde,Empleado,86.0,Primary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23291.228664
2021.0,18.0,30.0,2,0.0,Alimentos,Alemán,52.0,,Completa,Empleado,201.0,University degree,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28876.9893
2012.0,27.0,47.0,4,0.0,Marketing / Mercadotecnia,,52.0,,,Empleado,72.0,University degree,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,41514.918235000005
2018.0,23.0,30.0,1,1.0,,,52.0,Male,Completa,Empleado,50.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26526.020561999998
2011.0,20.0,25.0,2,0.0,Marketing / Mercadotecnia,,24.0,,,Empleado,59.0,University degree,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,57698.6131125
2012.0,20.0,25.0,2,0.0,,,33.0,Male,,Empleado,53.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45073.339798
2014.0,20.0,55.0,2,1.0,,,52.0,,,Empleado,83.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36121.91030999999
2015.0,20.0,55.0,2,1.0,,,52.0,,,Empleado,83.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33241.143132
